Unnamed: 0,BusStopCode,Description,Latitude,Longitude,RoadName,planning_area
303,10419,Blk 52,1.288420242,103.8125755,Hoy Fatt Rd,BUKIT MERAH
304,10421,Blk 63B,1.288970616,103.8150354,Lengkok Bahru,BUKIT MERAH
305,10429,Blk 54,1.289277906,103.8140481,Lengkok Bahru,BUKIT MERAH
306,10431,ENABLING VILLAGE,1.287083844,103.8139987,Lengkok Bahru,BUKIT MERAH
307,10439,OPP ENABLING VILLAGE,1.287479569,103.8141894,Lengkok Bahru,BUKIT MERAH
308,10441,Opp Blk 44,1.286568989,103.8116062,Lengkok Bahru,BUKIT MERAH
309,10449,Blk 44,1.286665525,103.8119538,Lengkok Bahru,BUKIT MERAH
310,10451,Opp Blk 71,1.287623803,103.817256,Redhill Rd,BUKIT MERAH
311,10459,Blk 72,1.287547234,103.8163992,Redhill Rd,BUKIT MERAH
312,10461,Aft Margaret Dr,1.296805974,103.8116914,Kay Siang Rd,TANGLIN
313,10469,Bef Margaret Dr,1.296684,103.8121692,Kay Siang Rd,QUEENSTOWN
314,10471,Bef Tanglin Rd,1.296799931,103.8146822,Kay Siang Rd,TANGLIN
315,10479,Aft Tanglin Rd,1.296681,103.8154738,Kay Siang Rd,QUEENSTOWN
316,10481,Opp Blk 73,1.287841955,103.8179716,Redhill Cl,BUKIT MERAH
317,10489,Blk 73,1.288116389,103.8177839,Redhill Cl,BUKIT MERAH
318,10499,KAMPONG BAHRU TER,1.275854004,103.83401,Spooner Rd,BUKIT MERAH
319,10501,Blk 104,1.281058454,103.8252807,Jln Bt Merah,BUKIT MERAH
320,10519,Blk 4,1.291723031,103.8261095,Delta Rd,BUKIT MERAH
321,10599,Opp Blk 36,1.28883435,103.80925,Jln Rumah Tinggi,BUKIT MERAH
322,10651,Blk 161,1.28329993,103.8154767,Bt Merah Ctrl,BUKIT MERAH
323,10659,Blk 1003,1.283623333,103.8147283,Bt Merah Ctrl,BUKIT MERAH
324,11009,Ghim Moh Ter,1.311067355,103.7893224,Ghim Moh Rd,QUEENSTOWN
325,11019,Pk Hotel Alexandra,1.286796325,103.8056568,Jln Bt Merah,BUKIT MERAH
326,11021,Aft Queenstown NPC HQ,1.289418056,103.8022869,Queensway,QUEENSTOWN
327,11029,Blk 166,1.290134722,103.8020211,Queensway,QUEENSTOWN
328,11031,Opp Queen's Cl,1.291196667,103.800455,Queensway,QUEENSTOWN
329,11039,Blk 19,1.292457629,103.7999868,Queensway,QUEENSTOWN
330,11041,Aft C'wealth Dr,1.296245,103.7995233,Queensway,QUEENSTOWN
331,11049,Opp Blessed Sacrament Ch,1.295460937,103.7995255,Queensway,QUEENSTOWN
332,11051,Opp Queenstown Polyclinic,1.298721667,103.800298,Queensway,QUEENSTOWN
333,11059,Queenstown Polyclinic,1.298828928,103.8009739,Queensway,QUEENSTOWN
334,11061,Opp Queensway Sec Sch,1.302657778,103.8011869,Queensway,QUEENSTOWN
335,11069,Queensway Sec Sch,1.302368532,103.8016176,Queensway,QUEENSTOWN
336,11071,Blk 97,1.306213056,103.8017094,Queensway,QUEENSTOWN
337,11079,Opp Blk 95,1.305441389,103.8018525,Queensway,QUEENSTOWN
338,11081,Viz Holland,1.308519722,103.8025803,Queensway,TANGLIN
339,11089,Opp Holland Hill Lodge,1.309461355,103.8033409,Queensway,BUKIT TIMAH
340,11091,Tulip Gdn,1.312194441,103.8036738,Farrer Rd,TANGLIN
341,11099,Opp Tulip Gdn,1.313053333,103.8043767,Farrer Rd,BUKIT TIMAH
342,11101,Farrer Rd Mkt,1.316149711,103.8059601,Farrer Rd,BUKIT TIMAH
343,11109,Spanish Village,1.315524722,103.8057431,Farrer Rd,TANGLIN
344,11111,Farrer Rd Stn Exit B,1.317801573,103.8077187,Farrer Rd,BUKIT TIMAH
345,11119,Farrer Rd Stn Exit A,1.317478335,103.8078561,Farrer Rd,TANGLIN
346,11131,Queens Condo,1.292884999,103.8070669,C'wealth Ave,QUEENSTOWN
347,11139,Blk 53A CP,1.293198611,103.8074469,C'wealth Ave,QUEENSTOWN
348,11141,Queenstown Stn Exit A/D,1.294637051,103.8058251,C'wealth Ave,QUEENSTOWN
349,11149,Queenstown Stn Exit B/C,1.295064071,103.8059628,C'wealth Ave,QUEENSTOWN
350,11151,Blk 42,1.298635858,103.8024759,C'wealth Ave,QUEENSTOWN
351,11159,Aft Ch Of Our Saviour,1.298004408,103.8036266,C'wealth Ave,QUEENSTOWN
352,11161,C'Wealth Stn Exit A/D,1.302133056,103.7983908,C'wealth Ave,QUEENSTOWN
353,11169,C'Wealth Stn Exit B/C,1.302705,103.7983817,C'wealth Ave,QUEENSTOWN
354,11171,Opp Blk 7B,1.305356667,103.7947972,C'wealth Ave,QUEENSTOWN
355,11179,Blk 8,1.306275214,103.7942794,C'wealth Ave,QUEENSTOWN
356,11181,Opp Blk 43,1.307223333,103.7922764,C'wealth Ave,QUEENSTOWN
357,11189,Blk 43,1.307401389,103.7925422,C'wealth Ave,QUEENSTOWN
358,11191,Buona Vista Stn,1.308016408,103.7883732,C'wealth Ave West,QUEENSTOWN
359,11199,Blk 15,1.308379707,103.7884315,C'wealth Ave West,QUEENSTOWN
360,11201,CSC Dempsey Clubhse,1.306926429,103.8118645,Holland Rd,TANGLIN
361,11209,Opp Peirce Rd,1.308172808,103.8103835,Holland Rd,TANGLIN
362,11211,Aft Peirce Rd,1.308387799,103.8093952,Holland Rd,TANGLIN
363,11219,Great Eastern Mansions,1.309885061,103.8071641,Holland Rd,TANGLIN
364,11221,Lien Twrs,1.310022253,103.8054441,Holland Rd,TANGLIN
365,11229,Les Jardins De Holland,1.310600659,103.8052254,Holland Rd,TANGLIN
366,11231,Aft Estoril Mansions,1.311153163,103.8011992,Holland Rd,BUKIT TIMAH
367,11239,Fairlodge,1.311528574,103.8016552,Holland Rd,BUKIT TIMAH
368,11259,Opp Blk 21,1.311198879,103.79274,Holland Dr,QUEENSTOWN
369,11261,Holland Village,1.312231684,103.7944462,Holland Rd,QUEENSTOWN
370,11269,Opp Holland Village,1.312561126,103.794538,Holland Rd,BUKIT TIMAH
371,11271,Aft East Sussex Lane,1.314734444,103.7900842,Holland Rd,BUKIT TIMAH
372,11279,Aft Coronation Rd West,1.314668789,103.7906926,Holland Rd,BUKIT TIMAH
373,11281,Aft Tan Boon Chong Ave,1.316226944,103.7885219,Holland Rd,BUKIT TIMAH
374,11289,Opp Tan Boon Chong Ave,1.316188914,103.7890434,Holland Rd,BUKIT TIMAH
375,11291,Cold Storage Jelita,1.317927778,103.7859233,Holland Rd,BUKIT TIMAH
376,11299,Opp Cold Storage Jelita,1.318269756,103.7855884,Holland Rd,BUKIT TIMAH
377,11301,Hse No. 578,1.318039721,103.7879007,Sixth Ave,BUKIT TIMAH
378,11309,Hse No. 589,1.318624439,103.7884299,Sixth Ave,BUKIT TIMAH
379,11311,Hse No. 532,1.319896389,103.7891869,Sixth Ave,BUKIT TIMAH
380,11319,Opp Hse No. 516,1.32030638,103.7895997,Sixth Ave,BUKIT TIMAH
381,11321,Opp Regent Villa,1.321231389,103.7901036,Sixth Ave,BUKIT TIMAH
382,11329,Regent Villa,1.322361397,103.7909809,Sixth Ave,BUKIT TIMAH
383,11331,Opp Dynasty Gdn II,1.323209188,103.7914467,Sixth Ave,BUKIT TIMAH
384,11339,Dynasty Lodge,1.323986389,103.7920472,Sixth Ave,BUKIT TIMAH
385,11341,Garlick Ville,1.325515062,103.7928279,Sixth Ave,BUKIT TIMAH
386,11349,Opp Garlick Ville,1.325666111,103.7930739,Sixth Ave,BUKIT TIMAH
387,11351,Blk 13,1.309345712,103.7894511,Ghim Moh Rd,QUEENSTOWN
388,11359,Opp Blk 13,1.309310226,103.7896861,Ghim Moh Rd,QUEENSTOWN
389,11361,Buona Vista Stn Exit C,1.306496986,103.7905812,Nth Buona Vista Rd,QUEENSTOWN
390,11369,Buona Vista Stn Exit D,1.306325964,103.7908483,Nth Buona Vista Rd,QUEENSTOWN
391,11379,Buona Vista Ter,1.309170025,103.7923632,Nth Buona Vista Rd,QUEENSTOWN
392,11381,Blk 10A,1.308411379,103.7932829,Holland Dr,QUEENSTOWN
393,11389,Blk 46,1.30906501,103.7929322,Holland Dr,QUEENSTOWN
394,11401,Holland V Stn/Blk12,1.309067222,103.7950744,Holland Ave,QUEENSTOWN
395,11409,Blk 9,1.307644167,103.7943258,Holland Ave,QUEENSTOWN
396,11419,Holland V Stn Exit A,1.311029814,103.796044,Holland Ave,BUKIT TIMAH
397,11429,Opp Blk 115B,1.30454,103.7983633,C'wealth Dr,QUEENSTOWN
398,11439,Blk 92,1.306064722,103.8002978,C'wealth Dr,QUEENSTOWN
399,11441,Blk 58,1.297804167,103.7975406,C'wealth Dr,QUEENSTOWN
400,11449,Blk 37B,1.298405278,103.7976033,C'wealth Dr,QUEENSTOWN
401,11451,Blk 72,1.300349722,103.7970728,C'wealth Dr,QUEENSTOWN
402,11459,Blk 50,1.300970556,103.7968519,C'wealth Dr,QUEENSTOWN
403,11469,Queensway Sec Sch,1.301135034,103.8018858,Margaret Dr,QUEENSTOWN
404,11471,Opp The Fisherman Ch,1.299518926,103.8031516,Margaret Dr,QUEENSTOWN
405,11479,The Fisherman Ch,1.299380751,103.8037199,Margaret Dr,QUEENSTOWN
406,11481,Queenstown Lib,1.298115189,103.8060054,Margaret Dr,QUEENSTOWN
407,11489,Opp Queenstown Lib,1.298453515,103.8049972,Margaret Dr,QUEENSTOWN
408,11491,Opp Queenstown Pr Sch,1.297102028,103.8076365,Margaret Dr,QUEENSTOWN
409,11499,Queenstown Pr Sch,1.296850536,103.8078866,Margaret Dr,QUEENSTOWN
410,11511,Alexandra Hosp,1.285946874,103.8025188,Alexandra Rd,BUKIT MERAH
411,11519,Opp Queensway Shop Ctr,1.286657422,103.8033413,Alexandra Rd,QUEENSTOWN
412,11521,Anchorpoint,1.28857101,103.80543,Alexandra Rd,QUEENSTOWN
413,11529,Bef IKEA Ind Bldg,1.289031206,103.8060909,Alexandra Rd,BUKIT MERAH
414,11531,Opp Lea Hin Hardware Fty,1.291088333,103.8075308,Alexandra Rd,BUKIT MERAH
415,11539,Lea Hin Hardware Fty,1.291170495,103.8078618,Alexandra Rd,BUKIT MERAH
416,11541,Opp Queens,1.29235984,103.805785,Stirling Rd,QUEENSTOWN
417,11551,Tiong Ghee Tp,1.291267031,103.804096,Stirling Rd,QUEENSTOWN
418,11561,Blk 166,1.29107396,103.8024759,Stirling Rd,QUEENSTOWN
419,11579,Blk 158,1.292564891,103.8030332,Mei Ling St,QUEENSTOWN
420,11589,Blk 157,1.292991881,103.8040052,Mei Ling St,QUEENSTOWN
421,11599,Blk 153,1.294208056,103.8031489,Mei Ling St,QUEENSTOWN
422,11609,Blk 163,1.291889722,103.8021219,Mei Chin Rd,QUEENSTOWN
423,12021,Bef Moonbeam Wk,1.319076389,103.7824306,Holland Rd,BUKIT TIMAH
424,12029,Opp Moonbeam Wk,1.319583694,103.7824392,Holland Rd,BUKIT TIMAH
425,12031,Pandan Valley Condo,1.320800851,103.7796286,Ulu Pandan Rd,BUKIT TIMAH
426,12039,Opp Pandan Valley Condo,1.321045262,103.78019,Ulu Pandan Rd,BUKIT TIMAH
427,12041,Aft Pandan Valley,1.320491727,103.7765344,Ulu Pandan Rd,BUKIT TIMAH
428,12049,Opp Pandan Valley,1.32091132,103.7765589,Ulu Pandan Rd,BUKIT TIMAH
429,12051,Pine Gr Condo,1.320428951,103.7750613,Ulu Pandan Rd,BUKIT TIMAH
430,12059,Opp Pine Gr Condo,1.320727311,103.775159,Ulu Pandan Rd,BUKIT TIMAH
431,12061,Blk 109,1.321785002,103.7708734,Clementi Rd,CLEMENTI
432,12069,Opp Blk 109A,1.321433056,103.7710419,Clementi Rd,BUKIT TIMAH
433,12071,Blk 116,1.3240225,103.7721939,Clementi Rd,CLEMENTI
434,12079,Opp Blk 116,1.323831876,103.7726309,Clementi Rd,BUKIT TIMAH
435,12081,Maju Camp,1.326468056,103.77543,Clementi Rd,CLEMENTI
436,12089,Opp Maju Camp,1.326261111,103.7757089,Clementi Rd,BUKIT TIMAH
437,12091,SIM HQ,1.329183155,103.7771471,Clementi Rd,BUKIT TIMAH
438,12099,Opp SIM HQ,1.327838056,103.7767036,Clementi Rd,BUKIT TIMAH
439,12101,Ngee Ann Poly,1.332438964,103.7776851,Clementi Rd,BUKIT TIMAH
440,12109,Opp Ngee Ann Poly,1.330819444,103.7780086,Clementi Rd,BUKIT TIMAH
441,12111,Bef Clementi Rd,1.319117911,103.7722298,Ulu Pandan Rd,BUKIT TIMAH
442,12119,Police KINS Trg Camp,1.319645982,103.7727927,Ulu Pandan Rd,BUKIT TIMAH
443,12121,Blk 7,1.311648333,103.7871517,Ghim Moh Rd,QUEENSTOWN
444,12129,Blk 3,1.311821111,103.7873261,Ghim Moh Rd,QUEENSTOWN
445,12131,Aft Grove Ave,1.314159444,103.7850617,Mt Sinai Rd,BUKIT TIMAH
446,12139,Aft Mt Sinai Lane,1.314531859,103.7850416,Mt Sinai Rd,BUKIT TIMAH
447,12141,Opp Henry Pk,1.315743898,103.7823915,Mt Sinai Rd,BUKIT TIMAH
448,12149,Henry Pk,1.315769005,103.782661,Mt Sinai Rd,BUKIT TIMAH
449,12151,Bef Moonbeam Terr,1.318650645,103.7812757,Moonbeam Walk,BUKIT TIMAH
450,12169,Pandan Valley,1.319165492,103.7772417,Pandan Valley,BUKIT TIMAH
451,12179,Montview,1.316795047,103.7769949,Mt Sinai Rise,BUKIT TIMAH
452,12189,Bef Mt Sinai Dr,1.316426937,103.780224,Mt Sinai Rise,BUKIT TIMAH
453,12199,Opp Village Twr,1.315479989,103.7782062,Mt Sinai Rise,BUKIT TIMAH
454,12201,Logishub @ Clementi,1.326708269,103.7639951,Clementi Ave 6,CLEMENTI
455,12209,Opp Logishub @ Clementi,1.326532028,103.7642997,Clementi Ave 6,CLEMENTI
456,12211,Bef Mt Sinai Wk,1.317213361,103.7807071,Mt Sinai Dr,BUKIT TIMAH
457,13011,Opp S'pore Botanic Gdns,1.306348492,103.8198382,Napier Rd,TANGLIN
458,13019,S'pore Botanic Gdns,1.306738022,103.8201308,Napier Rd,TANGLIN
459,13021,Aft Min Of Foreign Affairs,1.30633973,103.8143067,Holland Rd,TANGLIN
460,13029,Bef Tyersall Ave,1.306717833,103.8145186,Holland Rd,TANGLIN
461,13031,Opp Chatsworth Rd,1.299129722,103.8170739,Tanglin Rd,TANGLIN
462,13039,Bef Chatsworth Rd,1.299815727,103.8174427,Tanglin Rd,TANGLIN
463,13041,Aft Rochalie Dr,1.302428343,103.8196763,Tanglin Rd,TANGLIN
464,13049,Bef Rochalie Dr,1.302616713,103.8204507,Tanglin Rd,TANGLIN
465,13051,Opp Valley Pt,1.293343059,103.8263656,River Valley Rd,TANGLIN
466,13059,Valley Pt,1.293282736,103.8266349,River Valley Rd,TANGLIN
467,13062,STELLAR RV,1.294766744,103.8285327,River Valley Rd,TANGLIN
468,13063,RV SUITES,1.295346928,103.8296431,River Valley Rd,TANGLIN
469,13069,RV RESIDENCES,1.29488,103.8288081,River Valley Rd,TANGLIN
470,13071,Riva Lodge,1.296361993,103.8322513,River Valley Rd,RIVER VALLEY
471,13079,The Cosmopolitan,1.296122133,103.8322921,River Valley Rd,SINGAPORE RIVER
472,13081,St. Thomas Wk,1.295911389,103.8362428,River Valley Rd,RIVER VALLEY
473,13089,Opp St. Thomas Wk,1.295751111,103.8360411,River Valley Rd,RIVER VALLEY
474,13091,AFT KIM YAM RD,1.295931389,103.8393781,River Valley Rd,RIVER VALLEY
475,13099,BEF KIM YAM RD,1.295780242,103.8396127,River Valley Rd,RIVER VALLEY
476,13101,Opp Mohd Sultan Rd,1.294141627,103.8423121,River Valley Rd,RIVER VALLEY
477,13109,UE Sq/Bef Mohd Sultan Rd,1.293509444,103.8427242,River Valley Rd,MUSEUM
478,13119,Opp Great World City,1.293626774,103.8328385,Kim Seng Rd,SINGAPORE RIVER
479,13121,Opp Great World City,1.294092217,103.8308378,Zion Rd,SINGAPORE RIVER
480,13139,The Trillium,1.295042619,103.8320553,Kim Seng Rd,SINGAPORE RIVER
481,13141,Aft Zion Full Gospel Ch,1.297636828,103.8299799,Hoot Kiam Rd,TANGLIN
482,13159,Bef Zion Full Gospel Ch,1.297960115,103.8305318,Irwell Bank Rd,RIVER VALLEY
483,13169,Grange 80 Condo,1.299103052,103.8283929,Grange Rd,RIVER VALLEY
484,13171,Gramercy Pk,1.299068091,103.826507,Grange Rd,TANGLIN
485,13179,Cliveden At Grange,1.2992575,103.8266525,Grange Rd,RIVER VALLEY
486,13181,Aft One Tree Hill,1.300232237,103.8240347,Grange Rd,TANGLIN
487,13189,Bef One Tree Hill,1.300381667,103.8241475,Grange Rd,RIVER VALLEY
488,13191,Bef Orchard Blvd,1.302461,103.8297819,Paterson Rd,RIVER VALLEY
489,13199,Aft Orchard Blvd,1.302127,103.829875,Paterson Rd,RIVER VALLEY
490,13201,British High Comm,1.304536223,103.8220956,Tanglin Rd,TANGLIN
491,13209,Opp British High Comm,1.304031071,103.8220561,Tanglin Rd,TANGLIN
492,13211,Aft Unity St,1.292416994,103.841096,Mohd Sultan Rd,SINGAPORE RIVER
493,14009,HarbourFront Int,1.267035026,103.8190147,Seah Im Rd,BUKIT MERAH
494,14011,Bef Mt Faber Lodge,1.267954444,103.8255261,Kg Bahru Rd,BUKIT MERAH
495,14019,Opp Mt Faber Lodge,1.268488925,103.8257172,Kg Bahru Rd,BUKIT MERAH
496,14021,The Pearl @ Mt Faber,1.271329722,103.8247836,Lower Delta Rd,BUKIT MERAH
497,14029,Blk 105,1.272473333,103.8241878,Lower Delta Rd,BUKIT MERAH
498,14031,St. Theresa's Convent,1.276242778,103.8230603,Lower Delta Rd,BUKIT MERAH
499,14039,Opp St. Theresa's Convent,1.276636379,103.8234583,Lower Delta Rd,BUKIT MERAH
500,14041,Blk 54,1.273272781,103.8124708,Henderson Rd,BUKIT MERAH
501,14049,Opp Blk 55,1.273241668,103.8130423,Henderson Rd,BUKIT MERAH
502,14051,Aft Telok Blangah Hts,1.275815,103.8150756,Henderson Rd,BUKIT MERAH
503,14059,Bef Telok Blangah Hts,1.275374851,103.8151437,Henderson Rd,BUKIT MERAH
504,14061,Opp Former Railway Stn,1.272312698,103.8386204,Keppel Rd,BUKIT MERAH
505,14069,Former Railway Stn,1.272538056,103.8364069,Keppel Rd,BUKIT MERAH
506,14071,Keppel Workshop,1.272203424,103.8339026,Keppel Rd,BUKIT MERAH
507,14081,Tg Pagar DP Blk F5,1.270896111,103.8308919,Keppel Rd,BUKIT MERAH
508,14089,Opp Tg Pagar DP Blk F5,1.27046005,103.8297928,Keppel Rd,BUKIT MERAH
509,14101,Opp Keppel DP Blk 517,1.268375,103.8282581,Keppel Rd,BUKIT MERAH
510,14109,Keppel DP Blk 517,1.268046016,103.8272249,Keppel Rd,BUKIT MERAH
511,14119,Opp VivoCity,1.265923609,103.8222828,Telok Blangah Rd,BUKIT MERAH
512,14121,Aft HarbourFront Stn,1.2659135,103.8192566,Telok Blangah Rd,BUKIT MERAH
513,14129,Harbourfront Stn Exit A,1.266078691,103.8197788,Telok Blangah Rd,BUKIT MERAH
514,14131,Caribbean at Keppel Bay,1.267401303,103.8167544,Telok Blangah Rd,BUKIT MERAH
515,14139,Bef Seah Im Rd,1.268635277,103.8154695,Telok Blangah Rd,BUKIT MERAH
516,14141,HarbourFront Stn/Vivocity,1.265524215,103.8221133,Telok Blangah Rd,BUKIT MERAH
517,14151,Opp Chr Community Chapel,1.269647659,103.8129359,Telok Blangah Rd,BUKIT MERAH
518,14159,Bef Chr Community Chapel,1.269940464,103.8131542,Telok Blangah Rd,BUKIT MERAH
519,14161,Telok Blangah Stn,1.270758665,103.8100991,Telok Blangah Rd,BUKIT MERAH
520,14169,Opp Telok Blangah Stn,1.271185504,103.8094181,Telok Blangah Rd,BUKIT MERAH
521,14171,Opp Yeo's Bldg,1.271459598,103.8065486,Telok Blangah Rd,BUKIT MERAH
522,14179,Yeo's Bldg,1.271884546,103.8063,Telok Blangah Rd,BUKIT MERAH
523,14189,Aft Alexandra Rd,1.272693033,103.8039836,Telok Blangah Rd,BUKIT MERAH
524,14191,Blk 105 CP,1.281218333,103.8121144,Depot Rd,BUKIT MERAH
525,14199,Blk 118,1.281316767,103.8127506,Depot Rd,BUKIT MERAH
526,14201,Blk 110,1.281673073,103.8091468,Depot Rd,BUKIT MERAH
527,14209,Aft Hewlett Packard,1.281763977,103.8095887,Depot Rd,BUKIT MERAH
528,14211,ISS Intl Sch,1.281611684,103.8052188,Depot Rd,BUKIT MERAH
529,14219,Opp Blk 114,1.282186479,103.8068496,Depot Rd,BUKIT MERAH
530,14221,Opp St. Teresa's Ch,1.273593322,103.8289337,Kg Bahru Rd,BUKIT MERAH
531,14229,St. Teresa's Ch,1.273706702,103.8285789,Kg Bahru Rd,BUKIT MERAH
532,14231,Keppel DP Blk 519,1.27101,103.8266722,Kg Bahru Rd,BUKIT MERAH
533,14239,Opp Keppel DP Blk 519,1.271781382,103.8271424,Kg Bahru Rd,BUKIT MERAH
534,14241,Opp Blk 1,1.279143531,103.8168725,Henderson Rd,BUKIT MERAH
535,14249,Blk 1,1.279474057,103.8173299,Henderson Rd,BUKIT MERAH
536,14259,Blk 11,1.277845011,103.8186582,Telok Blangah Cres,BUKIT MERAH
537,14269,Blk 10,1.277584806,103.8199945,Telok Blangah Cres,BUKIT MERAH
538,14271,Al-Amin Mque,1.275681943,103.8191485,Telok Blangah Way,BUKIT MERAH
539,14279,Blk 25,1.275915523,103.8192089,Telok Blangah Way,BUKIT MERAH
540,14281,Safra Mt Faber,1.276996716,103.8180438,Telok Blangah Way,BUKIT MERAH
541,14291,Blk 27,1.274684408,103.8213265,Telok Blangah Way,BUKIT MERAH
542,14299,Opp Blk 27,1.274888204,103.8212713,Telok Blangah Way,BUKIT MERAH
543,14309,Blk 41,1.271289,103.8230259,Telok Blangah Rise,BUKIT MERAH
544,14319,Blk 28,1.273406852,103.8207183,Telok Blangah Rise,BUKIT MERAH
545,14329,Blk 67,1.274349615,103.8094537,Telok Blangah St 32,BUKIT MERAH
546,14331,Opp Blk 70B,1.276946111,103.8110681,Telok Blangah Hts,BUKIT MERAH
547,14339,Blk 70A,1.276660655,103.811245,Telok Blangah Hts,BUKIT MERAH
548,14341,Opp Blk 59,1.275933889,103.8134739,Telok Blangah Hts,BUKIT MERAH
549,14349,Blk 59,1.275790298,103.8133981,Telok Blangah Hts,BUKIT MERAH
550,14351,Aft Blk 48,1.27275,103.8103611,Telok Blangah Dr,BUKIT MERAH
551,14359,Blk 50,1.272890556,103.8103503,Telok Blangah Dr,BUKIT MERAH
552,14369,The Interlace,1.281536358,103.8036593,Depot Rd,BUKIT MERAH
553,14379,Blk 40,1.272438333,103.8237936,Lower Delta Rd,BUKIT MERAH
554,14381,Blk 109,1.274130142,103.8255429,Bt Purmei Ave,BUKIT MERAH
555,14389,Opp Blk 109,1.274281605,103.825009,Bt Purmei Ave,BUKIT MERAH
556,14391,Opp Blk 85,1.27791,103.8085861,Telok Blangah Hts,BUKIT MERAH
557,14399,Blk 85,1.27763662,103.8085855,Telok Blangah Hts,BUKIT MERAH
558,14471,Blk 114,1.282011691,103.8066498,Depot Rd,BUKIT MERAH
559,14489,Blk 36 Mkt/FC,1.272185207,103.8217011,Telok Blangah Rise,BUKIT MERAH
560,14491,Opp Telok Blangah Mkt/FC,1.272788056,103.8079489,Telok Blangah Dr,BUKIT MERAH
561,14499,Telok Blangah Mkt/FC,1.272913056,103.8078211,Telok Blangah Dr,BUKIT MERAH
562,14501,OPP BLK 91A,1.276872161,103.8064808,Telok Blangah St 31,BUKIT MERAH
563,14509,BLK 92B,1.275651111,103.8068061,Telok Blangah St 31,BUKIT MERAH
564,14519,Resorts World Sentosa,1.253521934,103.8257032,Sentosa Gateway,SOUTHERN ISLANDS
565,14521,Village Hotel,1.256432,103.820911,Artillery Ave,SOUTHERN ISLANDS
566,14529,Opp Village Hotel,1.253226,103.821217,Artillery Ave,SOUTHERN ISLANDS
567,14539,Beach Station Bus Terminal,1.251427,103.818545,Beach View,SOUTHERN ISLANDS
568,15041,Aft PSA Bldg,1.274632,103.801892,Alexandra Rd,BUKIT MERAH
569,15049,Bef PSA Bldg,1.274590541,103.8021634,Alexandra Rd,QUEENSTOWN
570,15051,Alexandra Pt,1.276978,103.8023815,Alexandra Rd,QUEENSTOWN
571,15059,Opp Alexandra Pt,1.276861944,103.8027011,Alexandra Rd,BUKIT MERAH
572,15071,Opp Lor Sarhad,1.281424722,103.7870142,Sth Buona Vista Rd,QUEENSTOWN
573,15079,Aft Lor Sarhad,1.280778937,103.7868278,Sth Buona Vista Rd,QUEENSTOWN
574,15091,Opp Natl Leadership Inst,1.28290732,103.7878111,Sth Buona Vista Rd,QUEENSTOWN
575,15099,Natl Leadership Inst,1.283056201,103.7878935,Sth Buona Vista Rd,QUEENSTOWN
576,15101,Opp LP 31,1.286176111,103.7856208,Sth Buona Vista Rd,QUEENSTOWN
577,15109,LP 30,1.285919709,103.7858107,Sth Buona Vista Rd,QUEENSTOWN
578,15111,Sci Pk 2/The Galen,1.286762778,103.7848417,Sth Buona Vista Rd,QUEENSTOWN
579,15119,Opp Sci Pk 2/The Galen,1.287038027,103.7850111,Sth Buona Vista Rd,QUEENSTOWN
580,15121,Sci Pk 2/The Gemini,1.288941421,103.7837304,Sth Buona Vista Rd,QUEENSTOWN
581,15129,Opp Sci Pk 2/The Gemini,1.289164678,103.7840187,Sth Buona Vista Rd,QUEENSTOWN
582,15131,Kent Ridge Stn,1.292543437,103.784489,Sth Buona Vista Rd,QUEENSTOWN
583,15139,Kent Ridge Stn Exit B,1.29241,103.784585,Sth Buona Vista Rd,QUEENSTOWN
584,15141,Labrador Pk Stn,1.272758605,103.8009595,Pasir Panjang Rd,QUEENSTOWN
585,15149,Labrador Pk Stn/PSA Bldg,1.273418719,103.8005555,Pasir Panjang Rd,QUEENSTOWN
586,15151,Opp Mapletree Biz City,1.273891929,103.7982221,Pasir Panjang Rd,QUEENSTOWN
587,15159,Mapletree Business City,1.274263038,103.7983935,Pasir Panjang Rd,QUEENSTOWN
588,15161,Pasir Panjang Ctr,1.274438062,103.7966606,Pasir Panjang Rd,QUEENSTOWN
589,15169,Harbourside Ind Bldg 2,1.274814993,103.7967399,Pasir Panjang Rd,QUEENSTOWN
590,15181,Opp Ascent,1.291084964,103.7854136,Science Pk Dr,QUEENSTOWN
591,15189,Ascent,1.290797795,103.7855026,Science Pk Dr,QUEENSTOWN
592,15191,Pasir Panjang Stn/Fc,1.27581227,103.7926357,Pasir Panjang Rd,QUEENSTOWN
593,15199,Opp Currency Hse,1.276042409,103.793184,Pasir Panjang Rd,QUEENSTOWN
594,15201,Aft Pasir Panjang Stn,1.276808191,103.7897086,Pasir Panjang Rd,QUEENSTOWN
595,15209,Bef Pasir Panjang Stn,1.277065619,103.7902343,Pasir Panjang Rd,QUEENSTOWN
596,15211,Opp Pasir View Pk,1.277924421,103.7864281,Pasir Panjang Rd,QUEENSTOWN
597,15219,Pasir View Pk,1.278181141,103.7870103,Pasir Panjang Rd,QUEENSTOWN
598,15221,Aft Sth Buona Vista Rd,1.279499235,103.7854896,Pasir Panjang Rd,QUEENSTOWN
599,15229,Bef Sth Buona Vista Rd,1.27937639,103.7857273,Pasir Panjang Rd,QUEENSTOWN
600,16009,Kent Ridge Ter,1.294253411,103.7698832,Clementi Rd,QUEENSTOWN
601,16011,Opp Haw Par Villa Stn,1.282777664,103.7818693,Pasir Panjang Rd,QUEENSTOWN
602,16019,Haw Par Villa Stn,1.282780786,103.7821761,Pasir Panjang Rd,QUEENSTOWN
